feature,frequency,rank,docfreq,group
resident,446,949,1,ADRD
consider,446,949,1,ADRD
hearing,445,952,1,ADRD
tablets,445,952,1,ADRD
85,444,954,1,ADRD
initially,444,954,1,ADRD
presenting,443,956,1,ADRD
overall,443,956,1,ADRD
months,442,958,1,ADRD
device,442,958,1,ADRD
anterior,442,958,1,ADRD
temporal,441,961,1,ADRD
exercises,440,962,1,ADRD
sob,440,962,1,ADRD
hematoma,439,964,1,ADRD
coordination,438,965,1,ADRD
abnormalities,437,966,1,ADRD
eob,437,966,1,ADRD
demonstrate,437,966,1,ADRD
reduced,436,969,1,ADRD
previously,435,970,1,ADRD
discussion,434,971,1,ADRD
appearing,434,971,1,ADRD
sba,434,971,1,ADRD
skilled,433,974,1,ADRD
learning,432,975,1,ADRD
hld,431,976,1,ADRD
sig,431,976,1,ADRD
movements,431,976,1,ADRD
making,431,976,1,ADRD
pmh,431,976,1,ADRD
proteinua,430,981,1,ADRD
substance,430,981,1,ADRD
cognition,430,981,1,ADRD
drop,428,984,1,ADRD
alzheimer,427,985,1,ADRD
area,427,985,1,ADRD
transferred,426,987,1,ADRD
site,426,987,1,ADRD
vessel,426,987,1,ADRD
murmur,425,990,1,ADRD
dob,425,990,1,ADRD
flow,425,990,1,ADRD
evaluated,425,990,1,ADRD
ketonesu,424,994,1,ADRD
single,424,994,1,ADRD
ability,424,994,1,ADRD
hgba,423,997,1,ADRD
bloodu,423,997,1,ADRD
developed,422,999,1,ADRD
trace,421,1000,1,ADRD
hallucinations,421,1000,1,ADRD
shoulder,420,1002,1,ADRD
labph,420,1002,1,ADRD
sensation,419,1004,1,ADRD
seconds,419,1004,1,ADRD
glucoseu,419,1004,1,ADRD
labspec,419,1004,1,ADRD
re,419,1004,1,ADRD
nasal,419,1004,1,ADRD
continues,419,1004,1,ADRD
leukocytesur,418,1011,1,ADRD
treated,418,1011,1,ADRD
coloru,417,1013,1,ADRD
steps,417,1013,1,ADRD
eomi,416,1015,1,ADRD
referring,416,1015,1,ADRD
prophylaxis,416,1015,1,ADRD
cxr,416,1015,1,ADRD
aricept,416,1015,1,ADRD
bilirubinur,415,1020,1,ADRD
hrs,415,1020,1,ADRD
admitting,415,1020,1,ADRD
77,414,1023,1,ADRD
monitoring,413,1024,1,ADRD
workup,413,1024,1,ADRD
clinic,412,1026,1,ADRD
74,412,1026,1,ADRD
shows,412,1026,1,ADRD
potential,411,1029,1,ADRD
spent,411,1029,1,ADRD
j,411,1029,1,ADRD
distended,410,1032,1,ADRD
scale,410,1032,1,ADRD
protocol,410,1032,1,ADRD
infectious,410,1032,1,ADRD
advanced,406,1036,1,ADRD
thin,406,1036,1,ADRD
recently,405,1038,1,ADRD
billing,404,1039,1,ADRD
79,403,1040,1,ADRD
ros,403,1040,1,ADRD
several,403,1040,1,ADRD
check,402,1043,1,ADRD
94,402,1043,1,ADRD
vancomycin,402,1043,1,ADRD
answer,401,1046,1,ADRD
dispo,401,1046,1,ADRD
measures,400,1048,1,ADRD
movement,399,1049,1,ADRD
caregiver,399,1049,1,ADRD
department,398,1051,1,ADRD
assessed,398,1051,1,ADRD
vision,397,1053,1,ADRD
floor,397,1053,1,ADRD
shock,397,1053,1,ADRD
throat,396,1056,1,ADRD
pleasant,395,1057,1,ADRD
peg,395,1057,1,ADRD
maintained,394,1059,1,ADRD
improving,394,1059,1,ADRD
hydralazine,394,1059,1,ADRD
us,393,1062,1,ADRD
overview,393,1062,1,ADRD
sensory,392,1064,1,ADRD
alarm,392,1064,1,ADRD
gastrointestinal,391,1066,1,ADRD
effective,390,1067,1,ADRD
liquids,390,1067,1,ADRD
performing,390,1067,1,ADRD
ulcer,390,1067,1,ADRD
78,390,1067,1,ADRD
diffuse,389,1072,1,ADRD
task,389,1072,1,ADRD
open,388,1074,1,ADRD
proximal,388,1074,1,ADRD
hent,387,1076,1,ADRD
system,386,1077,1,ADRD
tongue,385,1078,1,ADRD
glucagon,385,1078,1,ADRD
constipation,385,1078,1,ADRD
femoral,382,1081,1,ADRD
updated,381,1082,1,ADRD
referral,380,1083,1,ADRD
removed,380,1083,1,ADRD
along,380,1083,1,ADRD
judgment,380,1083,1,ADRD
tomorrow,379,1087,1,ADRD
st,379,1087,1,ADRD
relation,379,1087,1,ADRD
accession,379,1087,1,ADRD
sister,379,1087,1,ADRD
controlled,378,1092,1,ADRD
least,378,1092,1,ADRD
matter,378,1092,1,ADRD
moving,378,1092,1,ADRD
76,378,1092,1,ADRD
patch,377,1097,1,ADRD
83,377,1097,1,ADRD
closed,377,1097,1,ADRD
children,375,1100,1,ADRD
levothyroxine,375,1100,1,ADRD
cranial,374,1102,1,ADRD
moist,374,1102,1,ADRD
rales,374,1102,1,ADRD
rectal,374,1102,1,ADRD
hypothyroidism,374,1102,1,ADRD
infarct,373,1107,1,ADRD
rom,373,1107,1,ADRD
thyroid,373,1107,1,ADRD
diastolic,373,1107,1,ADRD
tract,373,1107,1,ADRD
neutroabs,372,1112,1,ADRD
rest,372,1112,1,ADRD
transport,371,1114,1,ADRD
glycol,371,1114,1,ADRD
prevention,371,1114,1,ADRD
69,371,1114,1,ADRD
swallowing,370,1118,1,ADRD
polyethylene,370,1118,1,ADRD
ef,370,1118,1,ADRD
pupils,370,1118,1,ADRD
foot,369,1122,1,ADRD
folate,369,1122,1,ADRD
human,369,1122,1,ADRD
sc,369,1122,1,ADRD
icd,368,1126,1,ADRD
perfusion,368,1126,1,ADRD
osh,368,1126,1,ADRD
lesion,368,1126,1,ADRD
cr,367,1130,1,ADRD
thickening,366,1131,1,ADRD
chf,366,1131,1,ADRD
losartan,365,1133,1,ADRD
ambulate,365,1133,1,ADRD
pharmacy,364,1135,1,ADRD
twice,364,1135,1,ADRD
68,364,1135,1,ADRD
88,362,1138,1,ADRD
absent,361,1139,1,ADRD
question,361,1139,1,ADRD
attention,361,1139,1,ADRD
dizziness,359,1142,1,ADRD
documentation,359,1142,1,ADRD
complex,359,1142,1,ADRD
stay,359,1142,1,ADRD
gen,358,1146,1,ADRD
hematocrit,358,1146,1,ADRD
planning,358,1146,1,ADRD
source,358,1146,1,ADRD
listed,357,1150,1,ADRD
trig,357,1150,1,ADRD
resting,357,1150,1,ADRD
93,357,1150,1,ADRD
gabapentin,357,1150,1,ADRD
includes,356,1155,1,ADRD
chills,355,1156,1,ADRD
opacities,354,1157,1,ADRD
quetiapine,353,1158,1,ADRD
thomas,353,1158,1,ADRD
unchanged,353,1158,1,ADRD
mitral,353,1158,1,ADRD
transient,352,1162,1,ADRD
stop,352,1162,1,ADRD
james,352,1162,1,ADRD
mildly,351,1165,1,ADRD
lv,351,1165,1,ADRD
chol,350,1167,1,ADRD
gap,349,1168,1,ADRD
temperature,349,1168,1,ADRD
nephrology,348,1170,1,ADRD
benefit,348,1170,1,ADRD
symptom,348,1170,1,ADRD
inhalation,348,1170,1,ADRD
charleston,348,1170,1,ADRD
enteric,348,1170,1,ADRD
decision,347,1176,1,ADRD
wheezing,347,1176,1,ADRD
father,347,1176,1,ADRD
bs,346,1179,1,ADRD
84,346,1179,1,ADRD
joint,346,1179,1,ADRD
color,346,1179,1,ADRD
feeling,346,1179,1,ADRD
communication,345,1184,1,ADRD
underlying,345,1184,1,ADRD
timed,345,1184,1,ADRD
rashes,345,1184,1,ADRD
isolated,345,1184,1,ADRD
packet,343,1189,1,ADRD
67,343,1189,1,ADRD
37,342,1191,1,ADRD
gas,342,1191,1,ADRD
skills,342,1191,1,ADRD
degenerative,342,1191,1,ADRD
make,342,1191,1,ADRD
improvement,341,1196,1,ADRD
walk,341,1196,1,ADRD
anion,341,1196,1,ADRD
concerning,341,1196,1,ADRD
biopsy,341,1196,1,ADRD
month,340,1201,1,ADRD
records,340,1201,1,ADRD
allergen,340,1201,1,ADRD
icu,339,1204,1,ADRD
esrd,339,1204,1,ADRD
nt,339,1204,1,ADRD
syncope,338,1207,1,ADRD
abd,337,1208,1,ADRD
infarction,337,1208,1,ADRD
limits,337,1208,1,ADRD
ventricle,337,1208,1,ADRD
71,337,1208,1,ADRD
reactions,337,1208,1,ADRD
hypotension,337,1208,1,ADRD
89,337,1208,1,ADRD
ventilation,336,1216,1,ADRD
next,336,1216,1,ADRD
ear,336,1216,1,ADRD
line,336,1216,1,ADRD
osseous,335,1220,1,ADRD
73,335,1220,1,ADRD
92,334,1222,1,ADRD
requires,334,1222,1,ADRD
art,334,1222,1,ADRD
testing,333,1225,1,ADRD
admit,333,1225,1,ADRD
aniongap,333,1225,1,ADRD
appointments,332,1228,1,ADRD
ambulation,332,1228,1,ADRD
sq,331,1230,1,ADRD
sinuses,331,1230,1,ADRD
rhonchi,331,1230,1,ADRD
psychiatry,331,1230,1,ADRD
anticipated,330,1234,1,ADRD
cc,329,1235,1,ADRD
notified,328,1236,1,ADRD
effusions,328,1236,1,ADRD
reflux,328,1236,1,ADRD
lisinopril,328,1236,1,ADRD
pacemaker,328,1236,1,ADRD
64,327,1241,1,ADRD
slightly,327,1241,1,ADRD
lot,327,1241,1,ADRD
protonix,327,1241,1,ADRD
regurgitation,326,1245,1,ADRD
attempt,326,1245,1,ADRD
adl,326,1245,1,ADRD
water,326,1245,1,ADRD
pgy,326,1245,1,ADRD
31,326,1245,1,ADRD
lumbar,325,1251,1,ADRD
folic,324,1252,1,ADRD
ii,323,1253,1,ADRD
criteria,323,1253,1,ADRD
feeding,323,1253,1,ADRD
op,323,1253,1,ADRD
malnutrition,323,1253,1,ADRD
equal,323,1253,1,ADRD
bleed,322,1259,1,ADRD
fluids,321,1260,1,ADRD
wheezes,321,1260,1,ADRD
norvasc,321,1260,1,ADRD
situation,321,1260,1,ADRD
regarding,320,1264,1,ADRD
distribution,320,1264,1,ADRD
discuss,320,1264,1,ADRD
marital,320,1264,1,ADRD
congestive,320,1264,1,ADRD
stopped,319,1269,1,ADRD
visualized,319,1269,1,ADRD
chewable,319,1269,1,ADRD
house,319,1269,1,ADRD
furosemide,318,1273,1,ADRD
neurologic,318,1273,1,ADRD
extensive,318,1273,1,ADRD
understanding,318,1273,1,ADRD
disp,318,1273,1,ADRD
static,318,1273,1,ADRD
assisted,318,1273,1,ADRD
sign,317,1280,1,ADRD
etiology,317,1280,1,ADRD
rfl,317,1280,1,ADRD
eval,317,1280,1,ADRD
tremor,317,1280,1,ADRD
asked,316,1285,1,ADRD
state,316,1285,1,ADRD
indicated,316,1285,1,ADRD
scan,315,1288,1,ADRD
instructions,315,1288,1,ADRD
modified,314,1290,1,ADRD
gastroesophageal,314,1290,1,ADRD
dosing,313,1292,1,ADRD
held,313,1292,1,ADRD
improve,313,1292,1,ADRD
ray,313,1292,1,ADRD
attends,313,1292,1,ADRD
deficit,312,1297,1,ADRD
airspace,312,1297,1,ADRD
neutrophils,312,1297,1,ADRD
dispense,311,1300,1,ADRD
phos,311,1300,1,ADRD
lovenox,311,1300,1,ADRD
index,310,1303,1,ADRD
regimen,310,1303,1,ADRD
ativan,310,1303,1,ADRD
oxycodone,310,1303,1,ADRD
nonspecific,309,1307,1,ADRD
persistent,309,1307,1,ADRD
axillary,309,1307,1,ADRD
content,309,1307,1,ADRD
nd,308,1311,1,ADRD
encounters,308,1311,1,ADRD
pa,308,1311,1,ADRD
pcr,308,1311,1,ADRD
synthroid,308,1311,1,ADRD
86,307,1316,1,ADRD
florence,307,1316,1,ADRD
echo,307,1316,1,ADRD
basic,307,1316,1,ADRD
reactive,307,1316,1,ADRD
scans,306,1321,1,ADRD
plavix,306,1321,1,ADRD
comorbidity,306,1321,1,ADRD
smoker,305,1324,1,ADRD
telemetry,305,1324,1,ADRD
rolling,305,1324,1,ADRD
graft,305,1324,1,ADRD
independence,305,1324,1,ADRD
bacteria,305,1324,1,ADRD
presentation,304,1330,1,ADRD
pg,304,1330,1,ADRD
commode,304,1330,1,ADRD
round,304,1330,1,ADRD
masses,303,1334,1,ADRD
john,303,1334,1,ADRD
identify,303,1334,1,ADRD
wfl,303,1334,1,ADRD
ox,302,1338,1,ADRD
cn,302,1338,1,ADRD
cath,302,1338,1,ADRD
environment,302,1338,1,ADRD
fib,301,1342,1,ADRD
npo,301,1342,1,ADRD
another,301,1342,1,ADRD
ill,301,1342,1,ADRD
administration,301,1342,1,ADRD
width,300,1347,1,ADRD
monocytes,300,1347,1,ADRD
drainage,300,1347,1,ADRD
obtain,299,1350,1,ADRD
set,299,1350,1,ADRD
stephen,299,1350,1,ADRD
represent,298,1353,1,ADRD
obstructive,298,1353,1,ADRD
pattern,298,1353,1,ADRD
interview,298,1353,1,ADRD
form,297,1357,1,ADRD
afib,297,1357,1,ADRD
access,297,1357,1,ADRD
ppx,297,1357,1,ADRD
55,296,1361,1,ADRD
participate,296,1361,1,ADRD
auscultation,296,1361,1,ADRD
hemodialysis,296,1361,1,ADRD
critical,296,1361,1,ADRD
apply,295,1366,1,ADRD
toileting,294,1367,1,ADRD
external,293,1368,1,ADRD
rating,293,1368,1,ADRD
arthritis,293,1368,1,ADRD
pneumothorax,292,1371,1,ADRD
going,292,1371,1,ADRD
rw,292,1371,1,ADRD
agreeable,291,1374,1,ADRD
ischemia,291,1374,1,ADRD
cholecalciferol,291,1374,1,ADRD
eosinophils,291,1374,1,ADRD
mechanical,290,1378,1,ADRD
brought,290,1378,1,ADRD
effect,290,1378,1,ADRD
hypokalemia,290,1378,1,ADRD
tests,290,1378,1,ADRD
seizures,290,1378,1,ADRD
ctab,290,1378,1,ADRD
stomach,289,1385,1,ADRD
though,289,1385,1,ADRD
mid,289,1385,1,ADRD
nitrogen,289,1385,1,ADRD
lack,289,1385,1,ADRD
pac,289,1385,1,ADRD
spray,289,1385,1,ADRD
vein,288,1392,1,ADRD
standard,287,1393,1,ADRD
atrophy,287,1393,1,ADRD
87,287,1393,1,ADRD
basophils,286,1396,1,ADRD
getting,285,1397,1,ADRD
cyanosis,285,1397,1,ADRD
urea,285,1397,1,ADRD
role,285,1397,1,ADRD
medically,285,1397,1,ADRD
iii,284,1402,1,ADRD
except,284,1402,1,ADRD
multi,283,1404,1,ADRD
hernia,283,1404,1,ADRD
parkinson,283,1404,1,ADRD
basilar,282,1407,1,ADRD
ultrasound,282,1407,1,ADRD
patent,282,1407,1,ADRD
housing,282,1407,1,ADRD
hyponatremia,282,1407,1,ADRD
cabg,280,1412,1,ADRD
hospitalizations,280,1412,1,ADRD
toilet,280,1412,1,ADRD
unclear,280,1412,1,ADRD
ejection,279,1416,1,ADRD
principal,279,1416,1,ADRD
decline,279,1416,1,ADRD
finger,279,1416,1,ADRD
obvious,279,1416,1,ADRD
ivf,279,1416,1,ADRD
areas,279,1416,1,ADRD
healing,278,1423,1,ADRD
memantine,278,1423,1,ADRD
touch,277,1425,1,ADRD
bilitot,277,1425,1,ADRD
replacement,277,1425,1,ADRD
benign,277,1425,1,ADRD
manager,276,1429,1,ADRD
plans,276,1429,1,ADRD
coated,276,1429,1,ADRD
charles,275,1432,1,ADRD
ent,275,1432,1,ADRD
stool,275,1432,1,ADRD
interdisciplinary,275,1432,1,ADRD
perrl,274,1436,1,ADRD
appetite,274,1436,1,ADRD
urology,274,1436,1,ADRD
snf,273,1439,1,ADRD
colon,273,1439,1,ADRD
og,273,1439,1,ADRD
91,272,1442,1,ADRD
arteries,272,1442,1,ADRD
ipratropium,272,1442,1,ADRD
manage,271,1445,1,ADRD
extra,270,1446,1,ADRD
obstruction,270,1446,1,ADRD
aneurysm,270,1446,1,ADRD
trazodone,270,1446,1,ADRD
carvedilol,269,1450,1,ADRD
followed,269,1450,1,ADRD
episodes,269,1450,1,ADRD
tachycardia,269,1450,1,ADRD
cane,269,1450,1,ADRD
zyprexa,269,1450,1,ADRD
consultation,268,1456,1,ADRD
airway,268,1456,1,ADRD
48,268,1456,1,ADRD
hypoxia,268,1456,1,ADRD
succinate,268,1456,1,ADRD
central,268,1456,1,ADRD
patients,267,1462,1,ADRD
routine,267,1462,1,ADRD
pathology,266,1464,1,ADRD
avoid,266,1464,1,ADRD
sulfate,266,1464,1,ADRD
bacteremia,266,1464,1,ADRD
recall,265,1468,1,ADRD
prednisone,265,1468,1,ADRD
exercise,264,1470,1,ADRD
limb,264,1470,1,ADRD
two,264,1470,1,ADRD
insecurity,264,1470,1,ADRD
pe,264,1470,1,ADRD
syndrome,263,1475,1,ADRD
ip,263,1475,1,ADRD
frequent,263,1475,1,ADRD
tte,263,1475,1,ADRD
limitations,263,1475,1,ADRD
community,263,1475,1,ADRD
ensure,263,1475,1,ADRD
connections,263,1475,1,ADRD
calm,263,1475,1,ADRD
actuation,263,1475,1,ADRD
amount,262,1485,1,ADRD
appreciated,262,1485,1,ADRD
managed,262,1485,1,ADRD
route,262,1485,1,ADRD
agitated,262,1485,1,ADRD
adls,261,1490,1,ADRD
deep,261,1490,1,ADRD
fraction,261,1490,1,ADRD
ft,261,1490,1,ADRD
hh,261,1490,1,ADRD
recliner,261,1490,1,ADRD
involving,260,1496,1,ADRD
retention,260,1496,1,ADRD
septic,260,1496,1,ADRD
dynamic,260,1496,1,ADRD
66,260,1496,1,ADRD
outside,260,1496,1,ADRD
ir,260,1496,1,ADRD
egd,260,1496,1,ADRD
just,259,1504,1,ADRD
maintenance,259,1504,1,ADRD
tolerance,259,1504,1,ADRD
seated,259,1504,1,ADRD
increasing,259,1504,1,ADRD
deficiency,258,1509,1,ADRD
zofran,258,1509,1,ADRD
aggressive,258,1509,1,ADRD
rocephin,258,1509,1,ADRD
encouraged,258,1509,1,ADRD
financial,258,1509,1,ADRD
strain,258,1509,1,ADRD
si,258,1509,1,ADRD
scattered,257,1517,1,ADRD
powder,257,1517,1,ADRD
appreciate,257,1517,1,ADRD
leukocytosis,257,1517,1,ADRD
remote,256,1521,1,ADRD
demonstrated,256,1521,1,ADRD
coreg,256,1521,1,ADRD
breast,256,1521,1,ADRD
stability,256,1521,1,ADRD
fatigue,255,1526,1,ADRD
basal,255,1526,1,ADRD
want,255,1526,1,ADRD
personally,255,1526,1,ADRD
feels,255,1526,1,ADRD
recs,255,1526,1,ADRD
conc,255,1526,1,ADRD
tip,254,1533,1,ADRD
duration,254,1533,1,ADRD
resolution,254,1533,1,ADRD
liquid,254,1533,1,ADRD
dme,254,1533,1,ADRD
ophthalmic,254,1533,1,ADRD
prostate,254,1533,1,ADRD
reduce,253,1540,1,ADRD
afebrile,253,1540,1,ADRD
incontinence,253,1540,1,ADRD
maintain,253,1540,1,ADRD
hob,253,1540,1,ADRD
request,253,1540,1,ADRD
femur,253,1540,1,ADRD
image,252,1547,1,ADRD
subacute,252,1547,1,ADRD
mary,252,1547,1,ADRD
require,252,1547,1,ADRD
micro,251,1551,1,ADRD
region,250,1552,1,ADRD
abuse,250,1552,1,ADRD
tolerate,250,1552,1,ADRD
practice,250,1552,1,ADRD
cleared,249,1556,1,ADRD
morphine,249,1556,1,ADRD
best,248,1558,1,ADRD
eeg,248,1558,1,ADRD
cont,248,1558,1,ADRD
resource,248,1558,1,ADRD
palpitations,247,1562,1,ADRD
reflexes,247,1562,1,ADRD
tartrate,247,1562,1,ADRD
documented,247,1562,1,ADRD
qd,247,1562,1,ADRD
shower,247,1562,1,ADRD
63,247,1562,1,ADRD
read,247,1562,1,ADRD
silhouette,246,1570,1,ADRD
interstitial,246,1570,1,ADRD
ceftriaxone,246,1570,1,ADRD
verified,246,1570,1,ADRD
initiation,246,1570,1,ADRD
recommendation,246,1570,1,ADRD
lymphocytes,246,1570,1,ADRD
life,246,1570,1,ADRD
energy,245,1578,1,ADRD
dilated,244,1579,1,ADRD
description,244,1579,1,ADRD
consultations,244,1579,1,ADRD
tolerating,244,1579,1,ADRD
59,244,1579,1,ADRD
reasonably,243,1584,1,ADRD
significantly,242,1585,1,ADRD
dyspnea,242,1585,1,ADRD
nerves,242,1585,1,ADRD
bathing,242,1585,1,ADRD
enoxaparin,242,1585,1,ADRD
32,241,1590,1,ADRD
tasks,241,1590,1,ADRD
congestion,241,1590,1,ADRD
upright,241,1590,1,ADRD
reportedly,241,1590,1,ADRD
amanda,241,1590,1,ADRD
structures,240,1596,1,ADRD
dependent,240,1596,1,ADRD
william,240,1596,1,ADRD
ankle,239,1599,1,ADRD
sedation,239,1599,1,ADRD
bone,238,1601,1,ADRD
versus,238,1601,1,ADRD
acidosis,237,1603,1,ADRD
similar,237,1603,1,ADRD
attestation,237,1603,1,ADRD
36,237,1603,1,ADRD
inability,237,1603,1,ADRD
dehydration,237,1603,1,ADRD
amiodarone,237,1603,1,ADRD
compression,237,1603,1,ADRD
holding,236,1611,1,ADRD
influenza,236,1611,1,ADRD
highest,236,1611,1,ADRD
mixed,235,1614,1,ADRD
tamsulosin,235,1614,1,ADRD
accident,235,1614,1,ADRD
im,235,1614,1,ADRD
repair,235,1614,1,ADRD
periventricular,234,1619,1,ADRD
participation,234,1619,1,ADRD
refused,234,1619,1,ADRD
inhale,234,1619,1,ADRD
lorazepam,234,1619,1,ADRD
multivitamin,234,1619,1,ADRD
rt,233,1625,1,ADRD
stent,233,1625,1,ADRD
elimination,233,1625,1,ADRD
elevation,233,1625,1,ADRD
xii,232,1629,1,ADRD
takes,232,1629,1,ADRD
quality,232,1629,1,ADRD
diabetic,231,1632,1,ADRD
appear,231,1632,1,ADRD
although,231,1632,1,ADRD
outcomes,231,1632,1,ADRD
simple,231,1632,1,ADRD
brother,231,1632,1,ADRD
grade,230,1638,1,ADRD
th,230,1638,1,ADRD
dysfunction,230,1638,1,ADRD
toward,230,1638,1,ADRD
inhaler,230,1638,1,ADRD
anticoagulation,229,1643,1,ADRD
enlarged,229,1643,1,ADRD
novolog,229,1643,1,ADRD
cystitis,229,1643,1,ADRD
exacerbation,229,1643,1,ADRD
keep,229,1643,1,ADRD
asa,229,1643,1,ADRD
address,229,1643,1,ADRD
grooming,229,1643,1,ADRD
underwent,228,1652,1,ADRD
sacral,228,1652,1,ADRD
metformin,228,1652,1,ADRD
partner,227,1655,1,ADRD
ins,227,1655,1,ADRD
namenda,227,1655,1,ADRD
possibly,226,1658,1,ADRD
safe,226,1658,1,ADRD
cataract,226,1658,1,ADRD
abused,226,1658,1,ADRD
removal,225,1662,1,ADRD
appropriately,225,1662,1,ADRD
colonoscopy,225,1662,1,ADRD
bnp,225,1662,1,ADRD
difficult,225,1662,1,ADRD
ready,224,1667,1,ADRD
nc,224,1667,1,ADRD
lactate,224,1667,1,ADRD
dysuria,224,1667,1,ADRD
walking,224,1667,1,ADRD
suspected,223,1672,1,ADRD
observed,223,1672,1,ADRD
include,223,1672,1,ADRD
murmurs,223,1672,1,ADRD
famotidine,222,1676,1,ADRD
vertebral,222,1676,1,ADRD
nebulizer,222,1676,1,ADRD
joseph,222,1676,1,ADRD
hypoxic,222,1676,1,ADRD
abx,221,1681,1,ADRD
reconstruction,221,1681,1,ADRD
xl,221,1681,1,ADRD
trials,221,1681,1,ADRD
deformity,221,1681,1,ADRD
consolidation,221,1681,1,ADRD
michael,221,1681,1,ADRD
intermittent,220,1688,1,ADRD
agreement,220,1688,1,ADRD
mucous,220,1688,1,ADRD
socioeconomic,220,1688,1,ADRD
62,219,1692,1,ADRD
nondistended,219,1692,1,ADRD
sennosides,219,1692,1,ADRD
differential,219,1692,1,ADRD
remain,218,1696,1,ADRD
drift,218,1696,1,ADRD
rvr,218,1696,1,ADRD
degrees,217,1699,1,ADRD
attempted,217,1699,1,ADRD
show,217,1699,1,ADRD
cholesterol,217,1699,1,ADRD
outs,217,1699,1,ADRD
minimized,217,1699,1,ADRD
neurosurgery,217,1699,1,ADRD
thank,216,1706,1,ADRD
judgement,216,1706,1,ADRD
sat,215,1708,1,ADRD
jr,215,1708,1,ADRD
recurrent,215,1708,1,ADRD
bmp,215,1708,1,ADRD
rd,215,1708,1,ADRD
immature,215,1708,1,ADRD
electrolyte,215,1708,1,ADRD
hepatic,215,1708,1,ADRD
apparent,214,1716,1,ADRD
ventricles,214,1716,1,ADRD
compared,214,1716,1,ADRD
bibasilar,214,1716,1,ADRD
msk,214,1716,1,ADRD
trachea,213,1721,1,ADRD
give,213,1721,1,ADRD
tx,213,1721,1,ADRD
working,213,1721,1,ADRD
granulocytes,213,1721,1,ADRD
sub,213,1721,1,ADRD
denied,213,1721,1,ADRD
lithium,212,1728,1,ADRD
flat,212,1728,1,ADRD
fields,212,1728,1,ADRD
lle,212,1728,1,ADRD
bilirubin,212,1728,1,ADRD
metastatic,212,1728,1,ADRD
remained,211,1734,1,ADRD
iterative,211,1734,1,ADRD
step,211,1734,1,ADRD
early,211,1734,1,ADRD
tramadol,210,1738,1,ADRD
requested,210,1738,1,ADRD
cardiomegaly,210,1738,1,ADRD
membranes,210,1738,1,ADRD
ncm,210,1738,1,ADRD
bulk,209,1743,1,ADRD
columbia,209,1743,1,ADRD
feel,208,1745,1,ADRD
distension,208,1745,1,ADRD
intubated,208,1745,1,ADRD
puff,208,1745,1,ADRD
58,207,1749,1,ADRD
pulm,207,1749,1,ADRD
laboratory,207,1749,1,ADRD
mca,207,1749,1,ADRD
lymph,207,1749,1,ADRD
lethargic,207,1749,1,ADRD
according,207,1749,1,ADRD
34,207,1749,1,ADRD
future,206,1757,1,ADRD
aphasia,206,1757,1,ADRD
occlusion,206,1757,1,ADRD
embolism,206,1757,1,ADRD
bases,206,1757,1,ADRD
bypass,206,1757,1,ADRD
plus,206,1757,1,ADRD
educated,206,1757,1,ADRD
ra,206,1757,1,ADRD
revealed,205,1766,1,ADRD
incision,205,1766,1,ADRD
cerebrovascular,205,1766,1,ADRD
ex,205,1766,1,ADRD
ferrous,205,1766,1,ADRD
specimen,205,1766,1,ADRD
complication,204,1772,1,ADRD
length,204,1772,1,ADRD
thoracic,204,1772,1,ADRD
carbonate,204,1772,1,ADRD
qid,204,1772,1,ADRD
lrad,203,1777,1,ADRD
mark,203,1777,1,ADRD
rollator,203,1777,1,ADRD
healthcare,202,1780,1,ADRD
nourished,202,1780,1,ADRD
common,202,1780,1,ADRD
modulation,202,1780,1,ADRD
achievable,202,1780,1,ADRD
patchy,202,1780,1,ADRD
atrium,202,1780,1,ADRD
clinically,202,1780,1,ADRD
meal,202,1780,1,ADRD
icterus,202,1780,1,ADRD
views,202,1780,1,ADRD
headache,202,1780,1,ADRD
bph,202,1780,1,ADRD
heard,201,1793,1,ADRD
oob,201,1793,1,ADRD
rle,201,1793,1,ADRD
gu,201,1793,1,ADRD
brief,201,1793,1,ADRD
ph,200,1798,1,ADRD
ivpb,200,1798,1,ADRD
clopidogrel,200,1798,1,ADRD
partial,200,1798,1,ADRD
paroxysmal,200,1798,1,ADRD
major,199,1803,1,ADRD
ldlcalc,199,1803,1,ADRD
demonstrates,199,1803,1,ADRD
exposure,199,1803,1,ADRD
chris,199,1803,1,ADRD
hydronephrosis,198,1808,1,ADRD
myocardial,198,1808,1,ADRD
asthma,198,1808,1,ADRD
confirmed,197,1811,1,ADRD
inject,197,1811,1,ADRD
reference,197,1811,1,ADRD
conditions,197,1811,1,ADRD
parenchymal,197,1811,1,ADRD
addition,197,1811,1,ADRD
glucosepcxwh,197,1811,1,ADRD
rehabilitation,197,1811,1,ADRD
olanzapine,197,1811,1,ADRD
syringe,196,1820,1,ADRD
explained,196,1820,1,ADRD
lymphadenopathy,196,1820,1,ADRD
fen,196,1820,1,ADRD
genitourinary,196,1820,1,ADRD
phenytoin,195,1825,1,ADRD
gallbladder,195,1825,1,ADRD
withdrawal,195,1825,1,ADRD
says,195,1825,1,ADRD
thiamine,195,1825,1,ADRD
replete,194,1830,1,ADRD
av,194,1830,1,ADRD
keppra,194,1830,1,ADRD
mi,193,1833,1,ADRD
finding,193,1833,1,ADRD
member,193,1833,1,ADRD
bradycardia,193,1833,1,ADRD
sleeping,192,1837,1,ADRD
fractures,192,1837,1,ADRD
pta,192,1837,1,ADRD
deferred,192,1837,1,ADRD
